timestamp,ef_peak,rf_peak,label
08:16:42.485,2.0,23.0,SAFE
08:03:45.480,4.0,20.0,SAFE
08:06:36.254,7.0,26.0,SAFE
08:15:22.009,11.0,26.0,SAFE
08:14:05.774,16.0,25.0,SAFE
08:09:12.285,8.0,18.0,SAFE
08:11:59.522,22.0,26.0,SAFE
08:15:42.254,59.0,60.0,DANGER
08:00:19.788,57.0,62.0,DANGER
08:18:20.505,63.0,,DANGER
08:05:47.248,9.0,26.0,SAFE
08:19:26.976,67.0,60.0,DANGER
08:06:25.780,9.0,28.0,SAFE
08:04:42.543,11.0,26.0,SAFE
08:16:28.238,62.0,60.0,DANGER
08:03:31.775,10.0,30.0,SAFE
08:09:34.791,32.0,41.0,SAFE
08:14:38.045,62.0,50.0,SAFE
08:00:50.720,23.0,34.0,SAFE
08:18:33.544,33.0,38.0,SAFE
08:06:41.233,66.0,57.0,DANGER
08:18:27.996,22.0,33.0,SAFE
08:12:26.738,63.0,,DANGER
08:09:09.789,25.0,31.0,SAFE
08:01:50.507,34.0,44.0,SAFE
08:17:26.271,8.0,22.0,SAFE
08:13:14.476,30.0,21.0,SAFE
08:20:18.274,9.0,21.0,SAFE
08:03:46.795,18.0,24.0,SAFE
08:18:30.005,53.0,59.0,DANGER
08:00:58.559,8.0,23.0,SAFE
08:11:24.776,60.0,64.0,DANGER
08:09:55.748,57.0,60.0,DANGER
08:19:44.045,4.0,23.0,SAFE
08:11:36.520,27.0,33.0,SAFE
08:19:10.284,8.0,24.0,SAFE
08:11:38.560,37.0,42.0,SAFE
08:19:28.721,10.0,26.0,SAFE
08:08:35.240,59.0,48.0,DANGER
08:00:14.296,42.0,49.0,DANGER
08:06:08.048,63.0,57.0,DANGER
08:15:56.292,66.0,59.0,DANGER
08:09:59.266,9.0,21.0,SAFE
08:19:29.043,6.0,25.0,SAFE
08:18:04.270,8.0,27.0,SAFE
08:06:08.497,61.0,56.0,DANGER
08:06:32.054,12.0,21.0,SAFE
08:12:49.307,64.0,62.0,DANGER
08:06:37.279,12.0,26.0,SAFE
08:04:12.018,18.0,19.0,SAFE
08:11:16.990,8.0,19.0,SAFE
08:06:34.792,13.0,25.0,SAFE
08:16:08.032,11.0,22.0,SAFE
08:18:46.297,32.0,28.0,SAFE
08:01:26.559,23.0,38.0,SAFE
08:02:05.479,34.0,36.0,SAFE
08:05:08.042,65.0,63.0,DANGER
08:06:50.794,40.0,41.0,SAFE
08:03:28.269,,23.0,SAFE
08:14:44.789,,34.0,SAFE
08:16:49.052,,22.0,SAFE
08:04:51.031,23.0,31.0,SAFE
08:14:20.286,7.0,24.0,SAFE
08:15:42.794,56.0,65.0,SAFE
08:05:56.254,59.0,63.0,DANGER
08:02:15.551,21.0,29.0,SAFE
08:06:12.726,64.0,61.0,DANGER
08:10:41.739,55.0,61.0,DANGER
08:06:56.488,68.0,62.0,DANGER
08:14:18.760,63.0,0.0,DANGER
08:02:21.289,21.0,29.0,DANGER
08:01:05.794,11.0,28.0,SAFE
08:16:36.766,30.0,36.0,SAFE
08:05:30.982,10.0,27.0,SAFE
08:01:35.246,72.0,60.0,DANGER
08:16:14.753,10.0,19.0,SAFE
08:02:33.278,10.0,24.0,SAFE
08:17:50.517,2.0,25.0,SAFE
08:15:19.809,6.0,30.0,SAFE
08:13:21.772,11.0,22.0,SAFE
08:04:35.493,58.0,62.0,DANGER
08:08:14.525,61.0,60.0,DANGER
08:16:31.259,33.0,41.0,SAFE
08:20:28.235,11.0,25.0,SAFE
08:16:58.795,63.0,59.0,DANGER
08:07:03.262,25.0,35.0,SAFE
08:06:44.262,6.0,25.0,SAFE
08:00:08.004,65.0,65.0,SAFE
08:09:26.784,64.0,59.0,DANGER
08:00:28.481,16.0,30.0,SAFE
08:20:41.281,7.0,22.0,SAFE
08:17:22.762,45.0,28.0,SAFE
08:03:24.978,62.0,65.0,DANGER
08:11:16.990,8.0,19.0,SAFE
08:05:36.779,11.0,29.0,SAFE
08:04:34.478,32.0,35.0,SAFE
08:05:40.795,13.0,29.0,SAFE
08:01:38.245,35.0,37.0,SAFE
08:13:02.739,61.0,61.0,DANGER
08:12:47.543,60.0,60.0,DANGER
08:18:58.743,41.0,,SAFE
08:07:58.049,7.0,28.0,SAFE
08:07:42.763,58.0,58.0,DANGER
08:06:20.492,1023.0,18.0,SAFE
08:00:54.258,39.0,35.0,SAFE
08:14:05.227,21.0,34.0,SAFE
08:15:25.222,19.0,27.0,SAFE
08:04:05.807,9.0,24.0,SAFE
08:00:47.304,16.0,22.0,SAFE
08:16:24.980,6.0,24.0,SAFE
08:19:41.776,12.0,22.0,SAFE
08:06:45.268,55.0,64.0,DANGER
08:02:18.250,23.0,23.0,SAFE
08:18:14.292,8.0,28.0,SAFE
08:18:00.291,13.0,25.0,SAFE
08:12:40.044,,25.0,SAFE
08:05:44.993,,22.0,SAFE
08:05:13.307,73.0,64.0,DANGER
08:10:38.540,6.0,25.0,SAFE
08:17:04.496,64.0,67.0,DANGER
08:16:50.722,4.0,24.0,SAFE
08:12:25.981,11.0,23.0,SAFE
08:12:59.978,28.0,30.0,SAFE
08:01:41.026,13.0,22.0,SAFE
08:07:25.726,62.0,64.0,DANGER
08:02:46.518,28.0,42.0,SAFE
08:10:16.542,39.0,40.0,SAFE
08:05:53.255,66.0,60.0,DANGER
08:20:31.720,8.0,26.0,SAFE
08:15:43.479,12.0,30.0,SAFE
08:05:46.523,61.0,56.0,DANGER
08:20:24.769,,21.0,SAFE
08:09:27.985,11.0,26.0,SAFE
08:08:35.004,59.0,60.0,DANGER
08:02:01.276,10.0,22.0,SAFE
08:15:07.730,11.0,29.0,SAFE
08:12:58.255,56.0,62.0,DANGER
08:15:06.487,999.0,27.0,SAFE
08:09:36.499,38.0,32.0,SAFE
08:19:19.297,59.0,55.0,DANGER
08:17:52.533,10.0,23.0,SAFE
08:18:47.773,14.0,31.0,SAFE
08:06:39.261,5.0,19.0,SAFE
08:02:29.532,61.0,62.0,DANGER
08:00:39.551,23.0,26.0,SAFE
08:09:40.742,56.0,60.0,DANGER
08:12:44.484,65.0,58.0,DANGER
08:20:04.247,19.0,22.0,SAFE
08:10:55.290,34.0,38.0,SAFE
08:12:43.256,44.0,30.0,SAFE
08:12:03.010,61.0,62.0,DANGER
08:04:40.724,24.0,28.0,SAFE
08:19:03.254,18.0,26.0,SAFE
08:00:56.551,58.0,62.0,DANGER
08:14:29.005,12.0,25.0,SAFE
08:16:30.262,6.0,28.0,SAFE
08:02:18.767,61.0,61.0,DANGER
08:16:06.221,14.0,25.0,DANGER
08:15:08.987,,24.0,DANGER
08:17:29.736,64.0,60.0,DANGER
08:12:03.533,11.0,28.0,SAFE
08:11:22.738,66.0,58.0,DANGER
08:02:56.731,59.0,63.0,DANGER
08:17:55.306,17.0,26.0,SAFE
08:16:02.237,11.0,27.0,DANGER
08:18:15.997,20.0,31.0,SAFE
08:14:01.043,57.0,66.0,DANGER
25:61:00.000,22.0,25.0,SAFE
08:06:03.809,59.0,62.0,DANGER
08:14:09.295,61.0,65.0,DANGER
08:20:12.521,28.0,37.0,SAFE
08:13:17.545,16.0,20.0,SAFE
08:01:21.529,60.0,57.0,DANGER
08:16:45.987,22.0,35.0,SAFE
08:01:59.058,6.0,29.0,SAFE
08:17:13.051,3.0,24.0,SAFE
08:11:31.270,67.0,58.0,DANGER
08:17:06.222,23.0,30.0,SAFE
08:15:02.988,9.0,21.0,SAFE
08:13:28.806,20.0,26.0,SAFE
08:05:54.727,78.0,42.0,SAFE
08:17:28.223,39.0,36.0,SAFE
08:10:46.560,8.0,22.0,SAFE
08:16:22.555,16.0,25.0,SAFE
08:02:10.759,64.0,56.0,DANGER
08:04:08.011,59.0,52.0,DANGER
,27.0,31.0,SAFE
08:17:02.252,65.0,60.0,DANGER
08:03:02.514,9.0,21.0,SAFE
08:15:05.223,7.0,23.0,SAFE
08:09:46.284,9.0,25.0,SAFE
08:09:39.025,11.0,27.0,SAFE
08:02:20.255,11.0,21.0,SAFE
08:08:04.731,55.0,60.0,DANGER
08:05:49.016,27.0,30.0,SAFE
08:03:07.743,58.0,60.0,DANGER
08:15:32.982,70.0,58.0,DANGER
08:02:01.977,8.0,17.0,SAFE
08:09:25.285,11.0,31.0,SAFE
08:04:14.041,63.0,62.0,DANGER
08:08:46.555,12.0,19.0,SAFE
08:20:03.235,10.0,32.0,SAFE
08:08:20.763,1.0,23.0,SAFE
08:09:56.539,11.0,25.0,SAFE
08:13:47.274,5.0,24.0,SAFE
08:18:46.780,9.0,22.0,SAFE
08:07:11.032,8.0,23.0,SAFE
08:00:02.523,14.0,24.0,SAFE
08:09:10.039,32.0,40.0,SAFE
08:08:44.243,15.0,32.0,SAFE
08:04:04.544,53.0,70.0,DANGER
08:03:13.498,65.0,64.0,DANGER
08:03:09.780,14.0,35.0,SAFE
08:06:42.730,67.0,63.0,DANGER
08:16:46.278,57.0,57.0,DANGER
08:09:15.028,,28.0,SAFE
08:19:48.801,2.0,21.0,SAFE
08:08:38.790,9.0,28.0,SAFE
08:00:27.505,43.0,25.0,SAFE
08:17:24.268,16.0,27.0,SAFE
08:18:08.234,10.0,26.0,SAFE
08:02:02.501,34.0,37.0,SAFE
08:04:57.539,30.0,30.0,SAFE
08:15:38.260,62.0,58.0,DANGER
08:17:16.720,24.0,32.0,SAFE
08:06:09.735,66.0,57.0,DANGER
08:10:58.232,66.0,59.0,DANGER
08:10:24.032,9.0,26.0,SAFE
08:07:56.486,7.0,25.0,SAFE
08:18:43.491,39.0,32.0,SAFE
08:05:24.520,8.0,25.0,SAFE
08:08:38.055,5.0,17.0,SAFE
08:15:53.287,66.0,62.0,DANGER
08:00:17.787,11.0,28.0,SAFE
08:18:50.309,11.0,19.0,SAFE
08:16:50.030,25.0,40.0,SAFE
08:07:42.998,61.0,61.0,DANGER
08:08:05.552,9.0,26.0,SAFE
08:05:13.518,5.0,21.0,SAFE
08:20:28.478,33.0,31.0,SAFE
08:00:46.059,10.0,22.0,SAFE
08:03:26.010,,38.0,SAFE
08:01:36.558,64.0,63.0,DANGER
08:07:09.790,56.0,61.0,DANGER
08:14:26.785,65.0,62.0,DANGER
08:16:01.548,14.0,24.0,SAFE
08:13:20.231,60.0,62.0,DANGER
08:01:57.045,6.0,27.0,SAFE
08:05:54.487,73.0,69.0,DANGER
08:12:56.547,8.0,21.0,SAFE
08:02:14.056,46.0,25.0,
08:09:34.307,9.0,25.0,SAFE
08:01:25.271,59.0,62.0,DANGER
08:10:39.784,5.0,27.0,SAFE
08:12:30.506,,31.0,SAFE
08:16:31.723,19.0,31.0,SAFE
08:08:18.783,19.0,32.0,
08:19:53.768,63.0,61.0,DANGER
08:06:44.793,,39.0,SAFE
08:14:22.040,59.0,57.0,DANGER
08:10:48.501,58.0,66.0,DANGER
08:12:51.051,9.0,26.0,SAFE
08:19:23.246,65.0,62.0,DANGER
08:08:01.734,60.0,60.0,DANGER
08:10:51.265,20.0,23.0,SAFE
08:02:59.766,11.0,27.0,SAFE
08:04:30.745,58.0,57.0,DANGER
08:19:01.806,55.0,59.0,DANGER
08:11:56.762,8.0,24.0,SAFE
08:03:07.299,13.0,26.0,SAFE
08:13:30.525,12.0,,SAFE
08:10:39.289,9.0,26.0,SAFE
--:--:--.---,31.0,37.0,SAFE
08:06:29.542,61.0,58.0,DANGER
08:04:30.234,11.0,28.0,SAFE
08:03:50.057,,25.0,SAFE
08:11:23.260,10.0,25.0,SAFE
08:07:43.301,59.0,65.0,DANGER
08:13:02.970,16.0,28.0,SAFE
08:20:12.769,,25.0,SAFE
08:03:31.977,6.0,22.0,SAFE
08:06:40.791,58.0,63.0,DANGER
08:19:19.788,17.0,26.0,SAFE
08:18:00.026,39.0,31.0,SAFE
08:12:12.479,13.0,28.0,SAFE
08:11:40.738,6.0,23.0,SAFE
08:18:43.031,9.0,29.0,SAFE
08:12:25.802,65.0,64.0,DANGER
08:19:03.018,60.0,55.0,DANGER
08:20:33.003,10.0,24.0,SAFE
08:19:08.547,29.0,43.0,SAFE
08:05:23.520,32.0,44.0,DANGER
08:09:07.297,10.0,22.0,SAFE
08:06:22.774,9.0,23.0,SAFE
08:10:50.763,66.0,59.0,DANGER
08:05:46.776,27.0,33.0,SAFE
08:11:26.749,63.0,57.0,DANGER
08:05:12.765,60.0,59.0,DANGER
08:07:53.001,11.0,23.0,SAFE
08:02:21.985,25.0,23.0,SAFE
08:17:28.733,11.0,24.0,SAFE
08:01:49.060,5.0,22.0,SAFE
08:06:29.799,13.0,29.0,SAFE
08:16:09.764,21.0,28.0,SAFE
08:02:43.785,9.0,27.0,SAFE
08:19:43.494,7.0,24.0,SAFE
08:03:14.982,61.0,58.0,DANGER
08:10:35.972,62.0,58.0,DANGER
08:12:10.276,56.0,54.0,DANGER
08:15:40.533,9.0,22.0,SAFE
08:04:59.247,29.0,27.0,SAFE
08:10:58.058,66.0,58.0,DANGER
08:17:14.478,,63.0,DANGER
08:08:16.729,63.0,61.0,DANGER
08:03:31.225,64.0,59.0,DANGER
08:02:30.505,,61.0,DANGER
08:15:30.473,4.0,29.0,SAFE
08:16:25.525,10.0,26.0,SAFE
08:00:26.994,25.0,33.0,SAFE
08:18:07.477,14.0,23.0,SAFE
08:12:37.794,27.0,46.0,SAFE
08:18:02.021,60.0,65.0,DANGER
08:05:25.529,16.0,27.0,SAFE
08:03:26.994,,28.0,SAFE
08:00:37.758,23.0,30.0,SAFE
08:17:53.026,9.0,26.0,SAFE
08:16:58.472,10.0,23.0,SAFE
08:11:05.298,61.0,48.0,SAFE
08:18:30.983,61.0,60.0,DANGER
08:08:40.993,59.0,34.0,SAFE
08:08:38.268,11.0,24.0,SAFE
08:15:59.806,7.0,22.0,SAFE
08:01:39.241,57.0,64.0,DANGER
08:00:41.524,62.0,58.0,DANGER
08:10:43.224,9.0,24.0,SAFE
08:05:06.292,31.0,32.0,SAFE
08:07:29.036,31.0,22.0,SAFE
08:06:50.530,20.0,,SAFE
08:00:35.549,76.0,15.0,
08:05:10.039,8.0,30.0,SAFE
08:08:16.533,21.0,28.0,SAFE
08:11:10.222,10.0,22.0,SAFE
08:09:15.786,58.0,61.0,DANGER
08:00:59.233,68.0,60.0,DANGER
08:04:07.298,,29.0,SAFE
08:01:18.532,10.0,28.0,SAFE
08:07:19.486,7.0,,SAFE
08:11:36.309,29.0,32.0,SAFE
08:04:15.249,8.0,25.0,SAFE
08:17:33.291,24.0,24.0,SAFE
08:03:36.519,,,SAFE
08:18:52.804,63.0,58.0,DANGER
08:10:14.804,14.0,28.0,SAFE
08:18:37.010,58.0,67.0,DANGER
08:10:33.017,64.0,60.0,DANGER
08:07:04.220,15.0,,SAFE
08:14:13.485,61.0,59.0,DANGER
08:09:14.225,59.0,63.0,DANGER
08:13:37.980,62.0,59.0,DANGER
08:15:18.782,24.0,35.0,SAFE
08:17:48.017,30.0,44.0,SAFE
08:06:35.510,14.0,20.0,SAFE
08:03:20.730,30.0,43.0,SAFE
08:05:06.537,19.0,25.0,SAFE
08:05:00.772,1023.0,27.0,SAFE
08:13:37.777,19.0,34.0,SAFE
08:20:10.762,10.0,21.0,SAFE
08:11:36.777,7.0,19.0,SAFE
08:12:15.730,33.0,32.0,DANGER
08:09:58.018,73.0,60.0,DANGER
08:19:58.306,32.0,37.0,SAFE
08:01:40.308,10.0,23.0,SAFE
08:11:50.800,37.0,32.0,SAFE
08:16:39.523,63.0,58.0,DANGER
08:09:57.721,55.0,58.0,DANGER
08:05:16.723,8.0,24.0,SAFE
08:03:21.287,28.0,27.0,SAFE
08:06:00.807,59.0,65.0,DANGER
08:03:59.766,61.0,59.0,DANGER
08:18:23.026,65.0,56.0,DANGER
08:00:46.224,20.0,29.0,SAFE
08:16:07.040,85.0,52.0,SAFE
08:08:41.268,5.0,24.0,SAFE
08:00:24.032,10.0,21.0,SAFE
08:11:50.309,6.0,25.0,SAFE
08:20:05.970,10.0,25.0,SAFE
08:08:49.732,14.0,24.0,SAFE
08:16:28.789,63.0,62.0,DANGER
08:13:07.507,61.0,56.0,DANGER
08:02:47.229,8.0,25.0,SAFE
08:07:17.974,26.0,0.0,SAFE
08:17:05.310,26.0,30.0,SAFE
08:10:48.742,59.0,60.0,DANGER
08:20:03.039,13.0,25.0,SAFE
08:06:54.797,13.0,31.0,SAFE
08:14:34.533,12.0,23.0,SAFE
08:12:24.029,,27.0,SAFE
08:11:20.273,7.0,23.0,SAFE
08:14:04.481,50.0,52.0,DANGER
08:05:44.302,19.0,26.0,SAFE
08:13:10.974,14.0,25.0,SAFE
08:18:54.036,12.0,,SAFE
08:13:57.776,3.0,20.0,SAFE
08:13:41.550,16.0,23.0,SAFE
08:15:06.992,61.0,62.0,DANGER
08:19:30.280,9.0,25.0,SAFE
08:17:07.810,,37.0,SAFE
08:10:05.556,62.0,52.0,SAFE
08:11:35.552,30.0,38.0,SAFE
08:03:14.284,9.0,26.0,SAFE
08:03:55.765,7.0,26.0,SAFE
08:17:06.028,28.0,50.0,DANGER
08:11:03.013,9.0,28.0,SAFE
08:01:00.235,20.0,36.0,SAFE
08:07:27.249,7.0,21.0,SAFE
08:08:01.549,13.0,21.0,SAFE
08:02:11.507,11.0,25.0,SAFE
08:20:39.776,9.0,25.0,
08:10:52.542,1023.0,35.0,SAFE
08:19:05.015,17.0,27.0,SAFE
08:09:23.021,61.0,62.0,DANGER
08:17:21.800,-20.0,29.0,SAFE
08:08:54.025,5.0,21.0,SAFE
08:14:10.023,7.0,22.0,SAFE
08:01:47.266,59.0,62.0,DANGER
08:20:31.269,26.0,,SAFE
08:08:36.527,13.0,28.0,SAFE
08:09:41.304,18.0,30.0,SAFE
08:16:20.487,14.0,29.0,SAFE
08:17:39.266,11.0,23.0,SAFE
08:06:09.482,12.0,24.0,SAFE
08:01:24.552,57.0,66.0,DANGER
08:08:38.557,8.0,25.0,SAFE
08:08:22.801,999.0,56.0,DANGER
08:01:03.229,59.0,58.0,DANGER
08:01:20.038,60.0,66.0,DANGER
08:08:31.992,33.0,32.0,SAFE
08:03:56.506,27.0,34.0,SAFE
08:14:06.731,6.0,27.0,SAFE
08:10:13.751,59.0,64.0,DANGER
08:04:30.989,9.0,26.0,SAFE
08:04:57.787,11.0,24.0,SAFE
08:02:35.017,60.0,60.0,DANGER
08:08:44.534,13.0,20.0,SAFE
08:03:07.518,,23.0,SAFE
08:12:33.472,4.0,23.0,SAFE
08:16:37.272,10.0,19.0,SAFE
08:07:46.009,22.0,23.0,SAFE
08:08:09.531,61.0,62.0,DANGER
08:12:46.772,58.0,57.0,DANGER
08:11:00.768,,29.0,SAFE
08:07:24.280,4.0,24.0,SAFE
08:02:24.249,14.0,28.0,SAFE
08:06:56.787,26.0,,SAFE
08:05:48.754,64.0,59.0,DANGER
08:09:05.802,26.0,35.0,SAFE
08:07:31.226,20.0,28.0,SAFE
08:18:27.800,8.0,20.0,SAFE
08:01:07.498,35.0,,SAFE
08:00:42.517,,61.0,DANGER
08:08:30.309,40.0,25.0,SAFE
08:13:12.538,7.0,24.0,SAFE
08:15:04.984,12.0,23.0,SAFE
08:07:33.808,11.0,23.0,SAFE
08:18:52.307,5.0,28.0,SAFE
08:10:52.051,31.0,32.0,SAFE
08:15:14.547,7.0,28.0,SAFE
08:06:13.971,46.0,41.0,DANGER
08:12:07.224,22.0,33.0,SAFE
08:05:18.741,55.0,55.0,SAFE
08:16:27.721,63.0,57.0,DANGER
08:07:26.508,10.0,25.0,SAFE
08:18:10.978,63.0,60.0,DANGER
08:16:05.222,20.0,28.0,SAFE
08:14:12.756,24.0,37.0,SAFE
08:16:38.770,,27.0,SAFE
08:09:02.544,35.0,,SAFE
08:09:35.281,14.0,28.0,
08:10:34.999,7.0,25.0,SAFE
08:10:35.776,61.0,62.0,DANGER
08:01:13.734,62.0,59.0,DANGER
,30.0,35.0,SAFE
08:00:13.226,1023.0,28.0,SAFE
08:19:46.254,48.0,44.0,SAFE
08:19:17.768,,58.0,DANGER
08:12:56.310,59.0,46.0,SAFE
08:11:42.783,24.0,37.0,SAFE
08:08:21.549,58.0,0.0,DANGER
08:01:15.294,12.0,29.0,SAFE
25:61:00.000,10.0,22.0,SAFE
08:11:01.511,21.0,30.0,SAFE
08:00:25.515,21.0,30.0,SAFE
08:20:27.244,23.0,40.0,SAFE
08:10:36.782,61.0,59.0,DANGER
08:13:20.773,61.0,61.0,DANGER
08:18:50.519,18.0,22.0,SAFE
08:12:46.230,49.0,36.0,SAFE
08:12:39.555,6.0,22.0,SAFE
08:06:11.804,24.0,,SAFE
08:15:04.256,59.0,64.0,DANGER
08:01:33.523,59.0,56.0,DANGER
08:05:03.270,11.0,24.0,SAFE
08:02:16.030,9.0,24.0,SAFE
08:05:37.798,30.0,,SAFE
08:01:12.723,,37.0,SAFE
08:16:17.239,17.0,28.0,SAFE
08:01:37.309,19.0,,SAFE
08:18:35.024,68.0,62.0,DANGER
08:15:43.037,66.0,62.0,DANGER
08:07:47.494,25.0,37.0,SAFE
08:14:24.808,15.0,24.0,SAFE
08:01:01.740,68.0,62.0,DANGER
08:11:50.981,22.0,34.0,SAFE
08:09:00.993,68.0,59.0,DANGER
08:15:19.809,6.0,30.0,SAFE
08:15:21.771,11.0,30.0,SAFE
08:19:46.517,60.0,62.0,DANGER
08:01:42.472,37.0,66.0,DANGER
08:08:21.278,10.0,20.0,SAFE
08:18:19.002,10.0,24.0,SAFE
08:07:53.483,10.0,28.0,SAFE
08:04:56.053,14.0,32.0,SAFE
08:16:12.756,62.0,68.0,DANGER
08:03:28.021,67.0,60.0,DANGER
08:09:16.803,13.0,25.0,SAFE
08:07:30.745,58.0,64.0,DANGER
08:02:52.500,12.0,23.0,SAFE
08:17:26.522,10.0,17.0,SAFE
08:10:29.557,77.0,34.0,DANGER
08:18:24.768,,62.0,DANGER
08:14:24.999,10.0,,SAFE
08:18:38.262,9.0,25.0,SAFE
08:18:26.991,10.0,0.0,SAFE
08:04:28.805,61.0,65.0,DANGER
08:20:47.509,8.0,23.0,SAFE
08:14:03.297,58.0,62.0,DANGER
08:10:09.776,59.0,63.0,DANGER
08:08:47.734,9.0,28.0,SAFE
08:03:12.286,14.0,16.0,SAFE
08:12:04.008,10.0,25.0,SAFE
08:15:18.052,27.0,29.0,SAFE
08:08:06.507,7.0,19.0,SAFE
08:02:18.487,8.0,30.0,SAFE
08:03:08.049,61.0,59.0,DANGER
08:16:42.017,59.0,58.0,DANGER
08:10:58.793,13.0,32.0,SAFE
08:04:20.262,5.0,18.0,SAFE
08:17:00.491,54.0,69.0,DANGER
08:20:02.268,13.0,23.0,SAFE
08:01:30.721,62.0,62.0,DANGER
08:15:44.989,5.0,21.0,SAFE
08:04:43.727,63.0,59.0,DANGER
08:19:39.791,12.0,24.0,SAFE
08:06:59.742,11.0,22.0,SAFE
08:02:17.484,12.0,16.0,SAFE
08:13:00.492,59.0,62.0,DANGER
08:12:11.514,,30.0,SAFE
08:06:45.492,9.0,27.0,SAFE
08:10:29.975,63.0,55.0,DANGER
08:17:03.987,61.0,61.0,DANGER
08:11:21.012,31.0,27.0,SAFE
08:16:12.019,60.0,29.0,DANGER
08:16:44.282,9.0,30.0,SAFE
08:03:30.509,22.0,40.0,SAFE
08:10:23.754,53.0,63.0,DANGER
08:08:36.998,,62.0,DANGER
08:17:00.788,71.0,55.0,DANGER
08:03:39.809,68.0,64.0,DANGER
08:20:14.525,31.0,29.0,SAFE
08:11:49.228,6.0,25.0,SAFE
08:03:35.760,59.0,63.0,DANGER
08:15:24.011,56.0,59.0,DANGER
08:18:31.292,9.0,26.0,SAFE
08:10:00.543,9.0,20.0,SAFE
08:08:34.805,8.0,21.0,SAFE
08:13:58.310,8.0,25.0,SAFE
08:10:44.287,58.0,60.0,DANGER
--:--:--.---,61.0,61.0,DANGER
08:19:12.483,31.0,34.0,SAFE
,9.0,22.0,SAFE
08:04:28.309,20.0,30.0,SAFE
08:07:18.286,63.0,60.0,DANGER
08:04:49.791,8.0,21.0,SAFE
08:00:14.540,19.0,23.0,SAFE
08:05:31.541,64.0,64.0,DANGER
08:18:05.483,65.0,61.0,DANGER
08:09:33.544,8.0,21.0,SAFE
08:12:41.724,62.0,63.0,DANGER
08:05:09.500,61.0,65.0,DANGER
08:09:59.524,11.0,19.0,SAFE
08:05:03.015,5.0,26.0,SAFE
08:10:32.270,61.0,59.0,DANGER
08:18:38.805,48.0,26.0,SAFE
08:14:35.978,26.0,33.0,SAFE
08:06:18.295,62.0,62.0,DANGER
08:09:09.044,63.0,59.0,DANGER
08:18:49.240,9.0,26.0,SAFE
08:15:07.472,15.0,25.0,SAFE
08:11:41.743,8.0,17.0,SAFE
08:04:27.007,10.0,29.0,SAFE
08:09:08.784,64.0,63.0,DANGER
08:16:35.296,7.0,27.0,SAFE
08:00:19.000,16.0,28.0,SAFE
08:02:08.999,63.0,,DANGER
08:11:25.051,29.0,29.0,SAFE
08:07:29.810,32.0,33.0,SAFE
08:15:26.774,71.0,55.0,DANGER
08:19:18.766,67.0,64.0,DANGER
08:10:24.986,60.0,59.0,DANGER
08:20:33.248,10.0,25.0,SAFE
08:20:38.005,12.0,21.0,SAFE
08:00:48.014,58.0,,DANGER
08:11:58.031,11.0,29.0,SAFE
08:04:19.507,1023.0,32.0,SAFE
08:09:04.489,62.0,60.0,DANGER
08:08:09.803,24.0,27.0,SAFE
08:19:17.045,15.0,23.0,SAFE
08:17:30.526,14.0,0.0,SAFE
08:10:26.283,68.0,56.0,DANGER
08:05:25.746,26.0,23.0,SAFE
08:02:36.476,15.0,50.0,DANGER
08:13:09.795,12.0,24.0,SAFE
08:12:34.809,-1.0,63.0,DANGER
08:04:34.727,16.0,,SAFE
08:19:11.241,12.0,24.0,SAFE
08:07:56.991,8.0,24.0,SAFE
08:12:34.302,56.0,61.0,DANGER
08:11:30.524,24.0,31.0,SAFE
08:15:10.760,13.0,28.0,SAFE
08:07:57.518,18.0,29.0,SAFE
08:09:09.474,,58.0,DANGER
08:18:51.805,55.0,58.0,DANGER
08:12:29.048,30.0,52.0,DANGER
08:19:35.295,5.0,24.0,SAFE
08:01:17.292,63.0,61.0,DANGER
08:05:53.042,9.0,30.0,SAFE
08:03:13.764,19.0,27.0,SAFE
08:02:01.025,44.0,23.0,SAFE
08:19:34.545,64.0,59.0,DANGER
08:01:31.781,13.0,26.0,SAFE
08:02:22.497,60.0,65.0,DANGER
08:16:14.990,7.0,22.0,SAFE
08:02:42.226,10.0,25.0,SAFE
08:15:50.517,31.0,31.0,SAFE
08:01:50.239,27.0,40.0,SAFE
08:06:38.235,6.0,27.0,SAFE
08:09:25.778,-2.0,63.0,DANGER
08:03:43.986,29.0,38.0,SAFE
08:18:58.267,12.0,26.0,SAFE
08:06:25.220,4.0,21.0,SAFE
08:05:50.981,35.0,32.0,SAFE
08:14:55.548,7.0,24.0,SAFE
08:12:27.807,29.0,29.0,SAFE
08:17:56.237,38.0,53.0,DANGER
08:18:19.529,26.0,39.0,SAFE
08:01:35.246,72.0,60.0,DANGER
08:12:31.992,,35.0,SAFE
08:08:27.736,7.0,25.0,SAFE
08:03:56.303,64.0,61.0,DANGER
08:07:02.229,11.0,22.0,SAFE
08:17:57.471,25.0,38.0,SAFE
08:00:18.046,10.0,27.0,SAFE
08:17:44.475,58.0,64.0,DANGER
08:13:32.487,13.0,21.0,SAFE
08:04:08.492,26.0,37.0,SAFE
08:03:10.506,999.0,64.0,DANGER
08:08:54.269,53.0,60.0,DANGER
08:00:43.225,12.0,22.0,SAFE
08:08:36.224,9.0,25.0,SAFE
08:07:13.554,8.0,24.0,SAFE
08:19:04.768,67.0,64.0,DANGER
08:16:57.504,8.0,22.0,SAFE
08:10:27.752,61.0,56.0,DANGER
08:12:19.506,65.0,55.0,DANGER
